"No.","Time","Source","Destination","Protocol","Length","Time since previous frame in this TCP stream","Time delta from previous captured frame","Sequence Number","TCP Flags","This is an ACK to the segment in frame","TCP payload","Payload","Header Length","Info"
"14740","12:30:37.131732","192.168.0.101","34.240.107.124","TCP","66","15.082116000","5.784218000","9145","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=9145 Ack=9146 Win=1002 Len=0 TSval=2011673392 TSecr=924994087"
"14741","12:30:37.153094","34.240.107.124","192.168.0.101","TCP","66","0.021362000","0.021362000","9146","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=9146 Ack=9146 Win=120 Len=0 TSval=925009191 TSecr=2011643274"
"14742","12:30:41.992244","192.168.0.101","34.240.107.124","TLSv1.2","97","4.839150000","4.839150000","9146","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","","170303001a00000000000006dd087c8a324e1923e14ad911efd2c1e27631de","","32","Application Data"
"14743","12:30:42.013711","34.240.107.124","192.168.0.101","TLSv1.2","97","0.021467000","0.021467000","9146","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","14742","170303001a00000000000006dea1bb1891043341609840c45aed2eae3ac48d","","32","Application Data"
"14744","12:30:42.014174","192.168.0.101","34.240.107.124","TCP","66","0.000463000","0.000463000","9177","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","14743","","","32","49730  >  443 [ACK] Seq=9177 Ack=9177 Win=1002 Len=0 TSval=2011678275 TSecr=925014052"
"14745","12:30:46.347753","192.168.0.101","52.210.184.200","TCP","66","15.000239000","4.333579000","102382","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=102382 Ack=15683 Win=8157 Len=0 TSval=3291125150 TSecr=4106106763"
"14746","12:30:46.367199","52.210.184.200","192.168.0.101","TCP","66","0.019446000","0.019446000","15683","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=15683 Ack=102383 Win=425 Len=0 TSval=4106121783 TSecr=3291110150"
"14747","12:30:50.014865","192.168.0.1","239.255.255.250","SSDP","306","","3.647666000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14748","12:30:50.118316","192.168.0.1","239.255.255.250","SSDP","315","","0.103451000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14749","12:30:50.222487","192.168.0.1","239.255.255.250","SSDP","378","","0.104171000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14750","12:30:50.326572","192.168.0.1","239.255.255.250","SSDP","370","","0.104085000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14751","12:30:50.430632","192.168.0.1","239.255.255.250","SSDP","315","","0.104060000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14752","12:30:50.534471","192.168.0.1","239.255.255.250","SSDP","354","","0.103839000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14753","12:30:50.638586","192.168.0.1","239.255.255.250","SSDP","386","","0.104115000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14754","12:30:50.742637","192.168.0.1","239.255.255.250","SSDP","315","","0.104051000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14755","12:30:50.846488","192.168.0.1","239.255.255.250","SSDP","374","","0.103851000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14756","12:30:50.950575","192.168.0.1","239.255.255.250","SSDP","368","","0.104087000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14757","12:30:51.054595","192.168.0.1","239.255.255.250","SSDP","315","","0.104020000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14758","12:30:51.158448","192.168.0.1","239.255.255.250","SSDP","370","","0.103853000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14759","12:30:51.262474","192.168.0.1","239.255.255.250","SSDP","380","","0.104026000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14760","12:30:57.099705","192.168.0.101","34.240.107.124","TCP","66","15.085531000","5.837231000","9176","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=9176 Ack=9177 Win=1002 Len=0 TSval=2011693360 TSecr=925014052"
"14761","12:30:57.120691","34.240.107.124","192.168.0.101","TCP","66","0.020986000","0.020986000","9177","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=9177 Ack=9177 Win=120 Len=0 TSval=925029159 TSecr=2011678275"
"14762","12:31:01.451779","192.168.0.101","52.210.184.200","TCP","66","15.084580000","4.331088000","102382","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=102382 Ack=15683 Win=8157 Len=0 TSval=3291140255 TSecr=4106121783"
"14763","12:31:01.471405","52.210.184.200","192.168.0.101","TCP","66","0.019626000","0.019626000","15683","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=15683 Ack=102383 Win=425 Len=0 TSval=4106136888 TSecr=3291110150"
"14764","12:31:06.326648","192.168.0.101","52.210.184.200","TLSv1.2","97","4.855243000","4.855243000","102383","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","","170303001a0000000000000867060a5825c4702d5daa4a4d382fc77c7ae6b4","","32","Application Data"
"14765","12:31:06.347038","52.210.184.200","192.168.0.101","TLSv1.2","97","0.020390000","0.020390000","15683","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","14764","170303001a00000000000009d111567effb4bcb483a6534d4e58949328f41a","","32","Application Data"
"14766","12:31:06.347542","192.168.0.101","52.210.184.200","TCP","66","0.000504000","0.000504000","102414","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","14765","","","32","58088  >  443 [ACK] Seq=102414 Ack=15714 Win=8157 Len=0 TSval=3291145151 TSecr=4106141764"
"14767","12:31:07.117526","192.168.0.1","224.0.0.1","IGMPv2","60","","0.769984000","","","","","","","Membership Query, general"
"14768","12:31:07.118329","192.168.0.1","224.0.0.1","IGMPv2","60","","0.000803000","","","","","","","Membership Query, general"
"14769","12:31:11.014874","192.168.0.1","239.255.255.250","SSDP","306","","3.896545000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14770","12:31:11.118502","192.168.0.1","239.255.255.250","SSDP","315","","0.103628000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14771","12:31:11.222304","192.168.0.1","239.255.255.250","SSDP","378","","0.103802000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14772","12:31:11.326607","192.168.0.1","239.255.255.250","SSDP","370","","0.104303000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14773","12:31:11.430706","192.168.0.1","239.255.255.250","SSDP","315","","0.104099000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14774","12:31:11.534551","192.168.0.1","239.255.255.250","SSDP","354","","0.103845000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14775","12:31:11.638718","192.168.0.1","239.255.255.250","SSDP","386","","0.104167000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14776","12:31:11.742535","192.168.0.1","239.255.255.250","SSDP","315","","0.103817000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14777","12:31:11.846609","192.168.0.1","239.255.255.250","SSDP","374","","0.104074000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14778","12:31:11.950677","192.168.0.1","239.255.255.250","SSDP","368","","0.104068000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14779","12:31:12.054676","192.168.0.1","239.255.255.250","SSDP","315","","0.103999000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14780","12:31:12.158510","192.168.0.1","239.255.255.250","SSDP","370","","0.103834000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14781","12:31:12.203555","192.168.0.101","34.240.107.124","TCP","66","15.082864000","0.045045000","9176","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=9176 Ack=9177 Win=1002 Len=0 TSval=2011708465 TSecr=925029159"
"14782","12:31:12.224912","34.240.107.124","192.168.0.101","TCP","66","0.021357000","0.021357000","9177","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=9177 Ack=9177 Win=120 Len=0 TSval=925044263 TSecr=2011678275"
"14783","12:31:12.262517","192.168.0.1","239.255.255.250","SSDP","380","","0.037605000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14784","12:31:16.992547","192.168.0.101","34.240.107.124","TLSv1.2","97","4.767635000","4.730030000","9177","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","","170303001a00000000000006deda5665b92d3ad315bf8ff564c15197a43f5d","","32","Application Data"
"14785","12:31:17.014155","34.240.107.124","192.168.0.101","TLSv1.2","97","0.021608000","0.021608000","9177","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","14784","170303001a00000000000006df51b10b66bb52d3e98ba820c4af6220218234","","32","Application Data"
"14786","12:31:17.014772","192.168.0.101","34.240.107.124","TCP","66","0.000617000","0.000617000","9208","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","14785","","","32","49730  >  443 [ACK] Seq=9208 Ack=9208 Win=1002 Len=0 TSval=2011713276 TSecr=925049053"
"14787","12:31:21.419673","192.168.0.101","52.210.184.200","TCP","66","15.072131000","4.404901000","102413","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=102413 Ack=15714 Win=8157 Len=0 TSval=3291160223 TSecr=4106141764"
"14788","12:31:21.439171","52.210.184.200","192.168.0.101","TCP","66","0.019498000","0.019498000","15714","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=15714 Ack=102414 Win=425 Len=0 TSval=4106156856 TSecr=3291145151"
"14789","12:31:32.014915","192.168.0.1","239.255.255.250","SSDP","306","","10.575744000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14790","12:31:32.118563","192.168.0.1","239.255.255.250","SSDP","315","","0.103648000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14791","12:31:32.171681","192.168.0.101","34.240.107.124","TCP","66","15.156909000","0.053118000","9207","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=9207 Ack=9208 Win=1002 Len=0 TSval=2011728433 TSecr=925049053"
"14792","12:31:32.193691","34.240.107.124","192.168.0.101","TCP","66","0.022010000","0.022010000","9208","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=9208 Ack=9208 Win=120 Len=0 TSval=925064232 TSecr=2011713276"
"14793","12:31:32.222606","192.168.0.1","239.255.255.250","SSDP","378","","0.028915000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14794","12:31:32.326493","192.168.0.1","239.255.255.250","SSDP","370","","0.103887000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14795","12:31:32.430687","192.168.0.1","239.255.255.250","SSDP","315","","0.104194000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14796","12:31:32.534530","192.168.0.1","239.255.255.250","SSDP","354","","0.103843000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14797","12:31:32.638651","192.168.0.1","239.255.255.250","SSDP","386","","0.104121000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14798","12:31:32.742675","192.168.0.1","239.255.255.250","SSDP","315","","0.104024000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14799","12:31:32.846358","192.168.0.1","239.255.255.250","SSDP","374","","0.103683000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14800","12:31:32.950619","192.168.0.1","239.255.255.250","SSDP","368","","0.104261000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14801","12:31:33.054665","192.168.0.1","239.255.255.250","SSDP","315","","0.104046000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14802","12:31:33.158523","192.168.0.1","239.255.255.250","SSDP","370","","0.103858000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14803","12:31:33.262643","192.168.0.1","239.255.255.250","SSDP","380","","0.104120000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"14804","12:31:36.523511","192.168.0.101","52.210.184.200","TCP","66","15.084340000","3.260868000","102413","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=102413 Ack=15714 Win=8157 Len=0 TSval=3291175327 TSecr=4106156856"
"14805","12:31:36.543616","52.210.184.200","192.168.0.101","TCP","66","0.020105000","0.020105000","15714","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=15714 Ack=102414 Win=425 Len=0 TSval=4106171961 TSecr=3291145151"
"14806","12:31:41.336038","192.168.0.101","52.210.184.200","TLSv1.2","97","4.792422000","4.792422000","102414","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","","170303001a0000000000000868f84717419c561b70f3730519c4bebb24e4e0","","32","Application Data"
"14807","12:31:41.356313","52.210.184.200","192.168.0.101","TLSv1.2","97","0.020275000","0.020275000","15714","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","14806","170303001a00000000000009d2235478a30d5d6e9d68139a10a6d412d71dd4","","32","Application Data"
"14808","12:31:41.356882","192.168.0.101","52.210.184.200","TCP","66","0.000569000","0.000569000","102445","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","14807","","","32","58088  >  443 [ACK] Seq=102445 Ack=15745 Win=8157 Len=0 TSval=3291180161 TSecr=4106176774"
"14809","12:31:47.275618","192.168.0.101","34.240.107.124","TCP","66","15.081927000","5.918736000","9207","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=9207 Ack=9208 Win=1002 Len=0 TSval=2011743538 TSecr=925064232"
"14810","12:31:47.297325","34.240.107.124","192.168.0.101","TCP","66","0.021707000","0.021707000","9208","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=9208 Ack=9208 Win=120 Len=0 TSval=925079336 TSecr=2011713276"
"14811","12:31:51.991855","192.168.0.101","34.240.107.124","TLSv1.2","97","4.694530000","4.694530000","9208","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","","170303001a00000000000006dfd60a04c0b49d6a485ce5e0dbdb48054833a6","","32","Application Data"
"14812","12:31:52.013738","34.240.107.124","192.168.0.101","TLSv1.2","97","0.021883000","0.021883000","9208","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","14811","170303001a00000000000006e016e8115e44f7cf58dbd8867df0e1daed7b7d","","32","Application Data"
